;idade;perfil;renda_sm;ticket_medio
48527;26;b;4.2;126.76
48528;26;b;4.2;127.57
48529;27;c;6.0;117.97
48530;32;b;4.2;134.94
48531;29;c;4.8;130.03
48532;27;c;6.3;145.83
48533;32;b;5.1;153.4
48534;27;c;4.5;110.67
48535;32;b;4.2;118.34
48536;25;b;4.2;128.45
48537;27;c;5.4;137.86
48538;33;c;4.2;110.55
48539;34;c;5.1;139.38
48540;27;c;7.2;106.15
48541;22;c;7.2;124.39
48542;31;b;4.5;202.09
48543;28;c;4.8;113.12
48544;32;b;3.3;117.0
48545;23;b;4.5;135.04
48546;34;c;6.6;121.09
48547;38;c;6.9;89.85
48548;25;b;4.8;154.68
48549;28;c;4.2;108.49
48550;26;b;3.3;151.24
48551;25;b;4.5;166.28
48552;31;c;5.1;137.24
48553;23;b;3.9;180.23
48554;22;b;3.0;148.05
48555;27;b;3.9;117.92
48556;27;c;5.7;97.58
48557;26;c;6.6;118.79
48558;22;b;3.6;119.61
48559;34;c;5.4;87.27
48560;22;c;4.5;101.09
48561;31;c;5.7;94.42
48562;37;a;0.9;311.4
48563;33;a;1.5;377.21
48564;26;c;4.8;88.24
48565;28;c;7.5;133.49
48566;22;b;4.2;142.0
48567;29;b;5.4;146.02
48568;27;c;4.2;129.64
48569;29;c;5.4;125.35
48570;31;c;7.5;96.86
48571;25;c;6.9;149.29
48572;29;b;3.9;148.03
48573;29;b;3.3;135.53
48574;33;b;5.4;188.53
48575;28;c;6.6;132.67
48576;22;b;3.9;182.03
48577;25;c;5.7;83.63
48578;27;b;3.6;99.96
48579;31;b;3.0;146.66
48580;30;c;6.9;119.6
48581;37;a;1.2;539.6
48582;27;b;5.1;196.58
48583;28;b;5.1;127.25
48584;30;b;3.0;154.56
48585;29;a;1.8;466.58
48586;33;c;6.9;104.72
48587;41;a;0.6;296.6
48588;27;c;6.9;110.43
48589;38;a;0.3;358.85
48590;29;c;6.6;99.84
48591;34;b;3.9;130.83
48592;25;b;5.1;132.45
48593;36;c;7.2;141.45
48594;27;c;4.8;121.26
48595;27;c;4.2;106.04
48596;32;c;5.4;130.75
48597;30;c;4.8;114.49
48598;26;b;3.3;154.3
48599;22;b;4.8;139.1
48600;38;c;5.4;164.24
48601;29;c;7.2;137.46
48602;22;c;5.1;105.87
48603;32;b;3.6;138.94
48604;37;a;0.9;428.45
48605;33;c;5.4;128.33
48606;31;c;6.3;89.95
48607;28;c;5.7;131.06
48608;33;b;3.6;138.34
48609;28;c;5.7;110.32
48610;24;b;3.6;114.8
48611;32;c;6.9;111.45
48612;23;b;3.0;154.91
48613;31;c;6.0;130.29
48614;33;c;6.6;143.28
48615;28;c;7.2;137.61
48616;33;c;6.0;103.8
48617;30;b;4.5;152.0
48618;20;b;3.3;104.69
48619;26;c;5.1;113.79
48620;32;c;6.9;139.48
48621;36;c;5.4;112.23
48622;27;c;5.1;111.44
48623;24;b;4.8;136.9
48624;32;b;3.6;191.23
48625;38;c;6.3;124.52
48626;40;a;0.6;466.42
48627;38;c;6.6;143.35
48628;33;c;5.4;92.7
48629;23;a;1.8;356.57
48630;22;b;3.6;125.25
48631;31;b;3.9;174.83
48632;22;b;4.8;144.3
48633;26;c;6.6;106.44
48634;26;c;7.2;149.38
48635;30;b;5.1;159.58
48636;32;b;4.2;154.15
48637;29;b;3.3;157.34
48638;33;b;3.3;108.6
48639;22;c;7.2;146.3
48640;29;b;3.9;122.27
48641;29;c;5.4;111.87
48642;22;c;7.5;85.12
48643;33;b;4.2;106.35
48644;34;b;4.2;133.24
48645;33;a;0.3;362.33
48646;30;a;1.2;258.35
48647;22;b;3.6;144.32
48648;42;a;1.5;229.37
48649;25;b;4.2;131.84
48650;30;b;3.0;181.87
48651;25;c;6.0;97.78
48652;33;a;0.9;372.69
48653;23;b;5.1;112.09
48654;30;b;3.3;208.39
48655;22;c;4.8;91.3
48656;29;b;4.8;154.58
48657;28;c;6.3;117.06
48658;38;c;7.5;138.77
48659;23;b;3.9;160.68
48660;24;b;3.0;138.45
48661;32;b;4.2;119.33
48662;24;b;3.0;134.22
48663;36;c;7.5;88.67
48664;33;b;3.3;142.86
48665;24;b;4.2;128.43
48666;27;c;4.5;139.5
48667;29;b;3.0;120.78
48668;31;c;5.1;104.14
48669;38;c;7.5;149.98
48670;30;c;6.0;110.25
48671;26;b;3.3;191.76
48672;25;b;5.1;158.09
48673;36;c;7.2;138.06
48674;28;c;4.5;130.8
48675;35;a;1.5;473.82
48676;28;c;4.2;114.77
48677;32;c;5.1;149.6
48678;28;c;7.2;107.98
48679;23;b;5.1;155.36
48680;29;c;4.2;107.67
48681;24;b;4.5;140.26
48682;29;b;5.4;176.71
48683;22;c;4.5;118.24
48684;29;c;6.3;106.24
48685;36;c;5.7;128.31
48686;33;b;3.9;125.53
48687;35;a;1.2;291.56
48688;25;b;5.1;180.79
48689;25;b;3.6;200.46
48690;33;a;0.6;392.58
48691;33;c;5.1;134.07
48692;26;b;4.2;135.27
48693;41;a;0.6;307.11
48694;22;c;6.9;113.95
48695;22;c;6.9;98.61
48696;29;c;7.5;130.8
48697;26;b;4.8;135.7
48698;22;b;3.9;149.8
48699;34;c;5.4;133.53
48700;22;b;4.5;140.28
48701;32;b;3.3;114.63
48702;28;c;7.2;99.95
48703;23;b;3.0;126.98
48704;36;c;4.8;94.4
48705;31;c;6.9;133.62
48706;31;b;3.6;125.87
48707;27;c;4.5;101.45
48708;29;b;3.9;175.14
48709;33;c;4.5;121.77
48710;32;a;1.2;393.5
48711;30;c;6.0;111.84
48712;27;b;4.5;160.47
48713;28;c;4.5;102.77
48714;32;c;4.8;136.98
48715;31;b;3.6;166.88
48716;27;c;5.4;132.69
48717;33;c;6.3;111.93
48718;29;c;4.8;111.52
48719;32;b;4.2;128.67
48720;32;c;6.0;138.12
48721;31;c;4.5;98.57
48722;38;c;4.2;130.86
48723;28;b;4.8;176.11
48724;36;a;1.2;356.44
48725;24;b;3.0;146.89
48726;33;c;6.3;85.22
48727;32;a;0.3;460.42
48728;22;b;3.9;158.83
48729;34;c;6.6;117.78
48730;29;b;3.6;164.58
48731;32;c;7.5;97.55
48732;34;b;3.3;174.14
48733;27;c;7.2;83.32
48734;28;c;6.3;145.76
48735;22;c;6.3;114.22
48736;42;a;1.8;480.58
48737;29;b;5.4;145.38
48738;25;b;4.2;111.75
48739;28;c;6.9;118.05
48740;23;b;3.0;125.48
48741;33;b;5.4;171.1
48742;28;b;3.9;120.73
48743;36;c;5.7;120.62
48744;30;c;4.5;103.96
48745;26;c;5.7;125.19
48746;20;b;5.4;118.7
48747;29;c;4.5;128.49
48748;31;b;3.9;123.73
48749;29;c;4.2;121.7
48750;26;c;7.2;104.53
48751;25;c;5.4;123.24
48752;31;b;3.3;180.54
48753;26;c;5.1;101.72
48754;25;b;5.1;131.98
48755;31;c;4.5;114.04
48756;32;c;6.3;101.44
48757;42;a;0.3;421.42
48758;22;b;5.1;120.89
48759;32;c;5.7;97.77
48760;34;c;4.8;140.47
48761;27;c;7.2;134.06
48762;33;b;3.0;163.09
48763;34;b;3.9;138.02
48764;40;a;1.8;342.93
48765;39;a;0.9;384.17
48766;34;c;4.8;143.71
48767;29;a;0.6;520.1
48768;24;b;3.9;158.81
48769;25;b;5.1;126.58
48770;44;a;1.5;491.8
48771;25;b;4.2;140.57
48772;24;b;3.3;142.33
48773;33;c;7.2;155.2
48774;28;c;6.6;88.12
48775;22;b;4.2;192.4
48776;30;c;5.7;105.91
48777;29;b;3.6;153.03
48778;36;c;6.9;114.54
48779;25;b;3.6;182.12
48780;29;c;4.8;113.42
48781;26;c;4.5;140.08
48782;25;c;4.5;103.07
48783;32;c;7.5;93.09
48784;36;c;6.6;85.49
48785;38;c;6.9;89.74
48786;31;b;4.2;189.33
48787;33;c;7.5;133.38
48788;38;c;6.0;105.87
48789;31;b;3.9;113.06
48790;27;c;5.4;136.88
48791;22;c;4.5;125.2
48792;24;b;5.4;119.27
48793;28;c;6.3;112.11
48794;23;b;3.3;140.02
48795;31;b;3.9;117.51
48796;30;c;4.8;121.31
48797;28;c;6.6;94.73
48798;32;b;4.8;159.43
48799;25;b;3.9;124.0
48800;25;b;4.8;123.27
48801;26;c;4.5;112.33
48802;33;a;1.8;318.2
48803;22;b;4.5;135.8
48804;31;c;6.6;111.08
48805;28;c;4.5;124.0
48806;36;c;4.5;130.81
48807;29;b;5.1;165.61
48808;31;c;5.4;116.51
48809;26;c;6.9;122.67
48810;30;b;4.8;143.42
48811;22;c;5.7;140.98
48812;30;c;7.5;124.89
48813;22;c;6.6;105.33
48814;29;c;5.4;137.63
48815;25;b;3.3;167.29
48816;38;c;6.9;108.55
48817;38;c;6.3;133.6
48818;25;b;3.6;155.2
48819;26;c;5.7;102.81
48820;33;b;5.1;157.18
48821;39;a;1.2;335.73
48822;30;c;7.5;153.0
48823;33;c;4.5;115.25
48824;33;b;4.5;190.06
48825;33;c;6.0;150.82
48826;30;c;6.9;92.98
48827;39;a;1.8;227.42
48828;34;b;3.6;195.83
48829;28;b;3.3;174.17
48830;30;c;5.1;126.39
48831;27;c;4.8;120.5
48832;38;a;0.9;302.38
48833;22;c;5.4;89.39
48834;27;c;4.2;111.98
48835;29;b;4.5;208.33
48836;34;c;6.3;102.52
48837;23;b;4.5;120.86
48838;32;c;5.7;142.05
48839;20;b;3.0;134.68
48840;38;c;4.5;86.44
48841;34;c;6.3;74.45
48842;34;c;6.3;111.23
48843;32;b;3.6;111.76
48844;24;b;3.0;148.05
48845;22;b;3.0;121.11
48846;29;a;1.2;348.85
48847;26;b;3.9;118.56
48848;38;c;5.4;92.89
48849;30;a;1.8;511.0
48850;27;b;4.2;147.82
48851;28;c;7.5;110.37
48852;36;a;1.8;386.62
48853;29;c;6.0;128.58
48854;25;c;6.0;120.35
48855;28;c;7.5;104.83
48856;24;b;3.0;153.47
48857;22;b;3.0;145.31
48858;30;c;6.9;117.17
48859;20;b;5.1;179.0
48860;34;b;3.6;144.67
48861;22;c;4.8;124.75
48862;25;b;3.9;195.83
48863;30;c;4.5;121.94
48864;38;c;4.5;91.12
48865;34;b;3.3;195.45
48866;36;c;6.9;106.02
48867;26;c;5.1;96.97
48868;32;a;1.8;292.59
48869;22;c;7.5;136.19
48870;32;b;4.2;148.7
48871;29;b;3.6;131.89
48872;33;b;3.6;210.57
48873;26;c;7.2;122.75
48874;22;c;4.5;108.19
48875;27;b;3.0;108.33
48876;27;c;5.7;147.94
48877;27;b;4.8;158.14
48878;33;c;5.4;133.0
48879;31;b;4.5;154.46
48880;26;c;7.5;92.55
48881;22;b;4.2;123.19
48882;30;b;4.2;138.7
48883;32;a;1.5;293.29
48884;38;c;6.9;176.8
48885;28;b;4.8;152.11
48886;27;c;4.5;98.78
48887;25;b;5.1;132.87
48888;28;b;4.8;126.91
48889;36;c;5.1;85.86
48890;25;b;5.4;153.27
48891;31;c;5.4;104.06
48892;32;c;6.3;82.68
48893;34;c;6.6;85.66
48894;34;c;4.5;130.25
48895;30;b;4.2;177.47
48896;22;c;4.8;86.71
48897;29;a;0.3;535.0
48898;33;c;6.6;103.32
48899;28;b;3.9;160.62
48900;32;c;6.0;128.2
48901;32;c;4.5;104.2
48902;28;b;5.1;134.96
48903;25;b;4.2;133.41
48904;25;b;4.8;152.64
48905;22;c;7.5;124.38
48906;30;c;7.5;127.47
48907;33;c;6.3;119.21
48908;25;b;4.2;121.33
48909;28;c;6.9;132.1
48910;28;c;7.2;132.16
48911;28;c;7.2;103.77
48912;29;a;1.2;238.0
48913;34;c;6.0;114.56
48914;30;c;4.5;118.41
48915;38;c;5.4;110.13
48916;32;c;4.5;110.32
48917;30;c;4.8;126.09
48918;32;c;6.3;140.0
48919;31;b;4.2;151.86
48920;34;b;4.2;98.1
48921;29;c;6.3;115.76
48922;31;c;5.4;134.28
48923;26;c;6.6;151.04
48924;36;c;5.4;134.56
48925;35;a;0.9;375.23
48926;33;c;6.3;150.64
48927;28;b;5.1;129.04
48928;22;b;4.5;138.52
48929;24;b;3.9;115.64
48930;24;b;3.3;157.54
48931;29;c;4.5;86.15
48932;22;c;6.9;117.42
48933;24;b;5.1;133.82
48934;27;b;3.9;130.11
48935;33;b;4.2;99.11
48936;28;b;3.0;174.45
48937;23;b;3.6;156.09
48938;30;c;5.1;107.16
48939;30;c;6.6;85.6
48940;27;c;6.9;107.23
48941;25;b;4.2;148.84
48942;29;b;3.3;118.96
48943;33;c;4.2;115.53
48944;30;c;6.9;114.84
48945;29;b;5.1;158.33
48946;32;a;1.8;397.18
48947;33;a;0.6;469.0
48948;28;b;3.0;161.06
48949;28;c;6.0;166.11
48950;28;c;5.4;135.54
48951;29;b;3.9;126.8
48952;24;b;3.9;141.87
48953;34;c;5.1;92.88
48954;33;c;7.2;106.59
48955;37;a;0.6;579.8
48956;29;c;4.2;127.71
48957;36;c;5.7;134.62
48958;24;b;5.4;185.3
48959;35;a;0.9;529.18
48960;28;c;5.4;109.48
48961;30;b;4.8;167.98
48962;27;c;4.2;136.48
48963;35;a;1.2;314.0
48964;36;c;5.4;109.14
48965;25;b;4.2;105.25
48966;38;c;7.2;138.16
48967;27;b;4.8;142.43
48968;28;b;4.8;147.64
48969;44;a;1.2;589.5
48970;28;c;7.2;100.88
48971;38;c;4.2;89.62
48972;30;c;4.2;108.11
48973;23;b;5.4;142.33
48974;31;c;6.6;121.48
48975;28;b;3.6;129.53
48976;23;a;0.6;317.69
48977;33;b;3.9;150.8
48978;33;c;6.9;99.42
48979;27;c;7.2;135.74
48980;30;b;3.6;128.34
48981;28;c;6.0;81.25
48982;28;b;4.2;138.33
48983;29;c;6.3;158.13
48984;33;c;5.4;99.48
48985;32;c;6.0;103.91
48986;29;c;5.1;97.89
48987;35;a;1.2;264.59
48988;28;b;4.8;120.0
48989;33;c;5.1;120.76
48990;34;b;3.0;131.26
48991;26;c;6.0;108.58
48992;26;c;6.3;130.54
48993;34;b;4.2;129.13
48994;26;c;7.2;122.97
48995;30;c;7.5;138.89
48996;26;c;4.5;118.27
48997;33;b;3.0;181.05
48998;22;c;6.3;132.43
48999;20;b;4.5;197.06
49000;25;b;4.8;127.04
49001;30;c;6.9;92.34
49002;22;c;6.9;141.24
49003;36;a;1.8;336.75
49004;25;c;6.0;117.02
49005;32;b;3.6;192.03
49006;22;b;5.4;131.21
49007;33;c;4.2;103.0
49008;30;b;5.1;130.2
49009;33;c;7.5;132.64
49010;26;b;3.0;133.64
49011;20;b;3.3;156.62
49012;31;b;3.0;150.87
49013;32;b;3.3;124.58
49014;22;c;5.4;107.87
49015;36;c;6.9;83.07
49016;25;c;7.2;120.2
49017;20;b;4.8;125.38
49018;31;c;6.0;123.23
49019;25;b;3.0;156.26
49020;24;b;5.1;119.55
49021;31;a;1.2;419.69
49022;25;c;6.3;100.7
49023;36;c;6.3;100.54
49024;37;a;0.6;332.77
49025;28;b;3.0;134.65
49026;22;c;6.3;71.13
49027;38;a;0.6;367.88
49028;36;c;6.3;117.32
49029;25;b;3.6;149.67
49030;31;b;4.2;122.96
49031;24;b;3.6;136.0
49032;23;b;3.0;118.59
49033;34;c;4.8;107.16
49034;34;b;4.5;186.0
49035;30;c;6.6;113.98
49036;31;c;5.4;115.6
49037;29;b;4.5;164.45
49038;25;b;4.2;139.6
49039;34;c;4.5;134.6
49040;32;a;1.2;475.42
49041;27;c;6.9;126.38
49042;29;c;6.6;148.84
49043;30;c;6.9;101.44
49044;31;c;4.8;146.02
49045;31;b;3.9;148.16
49046;31;c;6.6;133.55
49047;24;b;5.1;188.91
49048;38;c;5.4;81.99
49049;33;b;5.1;160.81
49050;38;c;4.5;169.27
49051;37;a;0.6;529.7
49052;30;b;3.9;114.09
49053;25;c;7.5;114.13
49054;26;b;4.2;164.67
49055;36;c;7.2;133.33
49056;36;c;5.7;100.31
49057;44;a;1.2;386.85
49058;30;c;6.6;111.75
49059;39;a;0.6;329.87
49060;34;b;4.8;163.59
49061;39;a;0.6;244.37
49062;23;b;4.2;159.67
49063;38;c;5.1;119.09
49064;28;c;7.2;98.4
49065;29;c;5.4;107.98
49066;31;a;0.6;532.3
49067;38;c;4.8;113.16
49068;35;a;1.2;305.94
49069;33;c;5.1;121.62
49070;36;a;0.6;528.5
49071;25;c;4.2;89.72
49072;34;c;5.4;135.58
49073;32;c;5.1;87.67
49074;26;b;4.2;124.12
49075;25;c;6.0;113.55
49076;28;c;4.2;95.58
49077;38;c;4.8;134.36
49078;26;c;4.8;95.07
49079;30;c;6.9;113.64
49080;22;b;5.1;128.13
49081;27;b;5.1;154.64
49082;29;c;6.3;99.8
49083;31;b;3.3;135.09
49084;33;b;3.0;152.4
49085;36;c;4.2;99.07
49086;22;b;5.4;146.82
49087;32;b;3.0;124.49
49088;29;c;5.4;124.65
49089;26;c;6.3;150.69
49090;36;c;5.7;129.18
49091;28;c;5.1;111.31
49092;25;c;6.6;112.88
49093;24;b;5.4;119.16
49094;29;c;4.2;111.22
49095;25;c;5.4;121.22
49096;38;c;7.5;101.88
49097;29;a;1.5;468.4
49098;40;a;0.6;452.75
49099;27;c;7.2;155.6
49100;30;b;3.3;132.22
49101;28;c;7.2;161.43
49102;26;b;3.3;131.63
49103;30;c;4.2;91.19
49104;34;b;5.1;172.14
49105;28;c;4.2;109.27
49106;22;c;7.5;126.79
49107;32;c;4.8;112.79
49108;30;b;4.5;144.45
49109;33;c;4.8;95.82
49110;33;c;4.8;139.87
49111;27;b;4.8;178.18
49112;31;c;4.5;110.85
49113;29;c;5.1;96.18
49114;32;c;6.0;96.81
49115;26;b;3.0;136.18
49116;32;b;3.0;130.65
49117;28;c;5.4;81.28
49118;32;c;6.6;104.51
49119;24;b;4.8;129.47
49120;31;b;4.2;150.79
49121;31;b;3.0;114.32
49122;28;c;4.5;111.04
49123;25;b;4.5;163.61
49124;41;a;0.9;428.0
49125;33;c;6.0;85.87
49126;22;b;4.5;167.14
49127;30;c;5.7;105.76
49128;35;a;0.3;395.92
49129;41;a;0.3;460.5
49130;30;c;5.1;99.53
49131;35;a;1.2;338.43
49132;26;b;3.3;129.22
49133;29;b;3.9;142.95
49134;22;b;3.3;149.08
49135;34;c;4.8;123.98
49136;23;b;3.9;115.22
49137;28;b;3.6;184.38
49138;38;c;6.6;165.36
49139;29;b;3.3;191.26
49140;29;c;4.5;113.81
49141;33;b;4.2;137.79
49142;33;b;3.9;107.66
49143;30;c;4.8;140.37
49144;27;c;4.8;84.49
49145;36;c;6.0;107.16
49146;31;c;6.0;124.05
49147;28;c;6.0;99.07
49148;32;c;5.1;112.73
49149;27;b;3.0;100.49
49150;28;c;6.3;109.12
49151;34;b;5.4;163.64
49152;23;b;3.9;140.98
49153;42;a;1.8;347.29
49154;26;b;3.9;149.29
49155;23;b;5.4;148.82
49156;25;b;3.3;103.32
49157;29;c;6.9;97.33
49158;20;b;3.0;144.16
49159;33;c;4.8;102.18
49160;20;b;4.2;158.89
49161;26;b;4.8;131.65
49162;27;c;4.2;115.63
49163;23;b;3.6;168.34
49164;29;c;6.0;123.25
49165;22;b;3.3;132.77
49166;31;a;1.8;447.8
49167;27;b;5.1;176.23
49168;33;c;4.8;106.91
49169;29;c;5.4;139.13
49170;25;b;4.8;133.37
49171;30;c;4.2;103.92
49172;33;b;5.1;119.04
49173;32;c;5.4;127.0
49174;30;c;6.9;130.33
49175;33;a;1.8;268.94
49176;33;c;5.4;128.95
49177;25;c;6.6;120.31
49178;36;c;4.2;88.23
49179;27;b;3.3;180.19
49180;20;b;3.9;177.06
49181;42;a;0.3;407.64
49182;27;b;3.0;152.55
49183;32;c;6.6;119.59
49184;20;b;3.9;105.87
49185;29;b;3.9;120.0
49186;26;b;5.1;126.82
49187;32;c;7.5;121.1
49188;24;b;4.2;214.27
49189;36;c;6.9;112.16
49190;25;c;7.5;105.59
49191;20;b;3.6;119.54
49192;32;a;1.5;372.83
49193;32;c;4.8;137.16
49194;38;c;6.9;97.33
49195;26;c;6.9;119.53
49196;32;c;7.2;122.06
49197;31;a;0.3;388.08
49198;26;c;4.8;93.93
49199;30;c;5.4;134.5
49200;34;b;3.3;166.12
49201;34;c;5.4;137.78
49202;34;c;6.0;126.38
49203;32;c;5.1;110.93
49204;38;a;0.6;254.18
49205;34;b;5.4;186.24
49206;33;b;4.2;104.98
49207;34;c;6.9;141.08
49208;38;a;1.8;261.06
49209;33;c;5.4;136.35
49210;42;a;0.6;419.64
49211;31;c;4.2;115.61
49212;30;c;7.5;143.42
49213;31;b;3.9;148.7
49214;20;b;5.1;130.96
49215;27;b;3.9;172.32
49216;31;c;4.5;105.95
49217;34;c;7.2;111.38
49218;30;c;4.5;141.5
49219;31;b;3.6;233.73
49220;22;b;3.3;125.09
49221;28;b;3.6;127.5
49222;30;b;3.9;187.43
49223;28;b;4.8;177.73
49224;33;b;4.2;120.67
49225;27;c;6.0;99.16
49226;28;c;6.3;123.12
49227;30;c;4.5;111.66
49228;27;c;6.6;98.7
49229;37;a;1.5;237.58
49230;31;c;4.2;101.59
49231;31;b;3.0;186.03
49232;22;c;5.7;88.33
49233;23;b;4.2;150.6
49234;25;c;5.4;106.55
49235;34;b;3.9;114.69
49236;31;b;5.1;164.93
49237;33;c;7.2;143.08
49238;29;b;3.3;135.89
49239;26;c;4.5;120.87
49240;28;b;4.5;211.88
49241;30;c;6.0;131.43
49242;23;b;3.3;115.0
49243;23;b;4.8;106.85
49244;33;c;5.1;104.43
49245;22;b;3.9;132.33
49246;28;b;3.3;130.91
49247;30;c;5.1;113.92
49248;38;c;4.8;126.71
49249;30;b;4.2;124.41
49250;22;b;5.4;122.02
49251;22;c;5.1;115.68
49252;33;b;3.0;153.34
49253;22;b;4.2;173.18
49254;28;c;6.6;99.15
49255;25;c;6.0;101.29
49256;41;a;1.5;275.18
49257;30;b;3.9;147.48
49258;38;c;6.6;105.38
49259;34;a;1.5;327.88
49260;24;b;3.9;170.11
49261;25;c;6.3;123.04
49262;36;c;5.4;84.6
49263;34;b;3.9;133.1
49264;27;c;6.3;115.02
49265;20;b;3.0;144.57
49266;41;a;0.9;343.87
49267;26;c;6.3;118.96
49268;33;c;5.1;100.4
49269;22;c;4.8;88.46
49270;33;b;3.9;186.33
49271;26;b;5.4;168.28
49272;27;c;4.8;89.84
49273;25;b;4.2;149.87
49274;36;c;5.4;149.88
49275;31;c;5.4;113.07
49276;33;b;3.3;126.08
49277;33;b;4.2;133.29
49278;29;c;6.3;146.46
49279;28;b;4.8;186.97
49280;22;c;4.8;129.75
49281;32;b;4.8;157.0
49282;27;c;5.1;116.78
49283;30;c;5.4;154.84
49284;33;c;4.2;109.66
49285;25;b;3.3;130.87
49286;20;b;3.3;114.21
49287;31;b;3.6;139.93
49288;28;c;5.1;110.44
49289;29;b;3.0;223.4
49290;23;b;4.2;141.05
49291;38;c;6.6;131.33
49292;30;a;1.8;454.83
49293;27;b;3.3;174.05
49294;28;b;4.2;166.6
49295;24;b;4.8;119.25
49296;27;c;4.5;115.67
49297;24;b;3.9;126.21
49298;31;c;6.3;111.87
49299;28;b;4.2;126.05
49300;25;b;4.5;162.98
49301;29;b;3.3;128.11
49302;38;c;6.0;112.17
49303;23;b;4.5;124.55
49304;33;b;5.1;185.93
49305;39;a;1.8;272.95
49306;33;b;3.3;143.79
49307;31;b;4.2;93.89
49308;34;c;5.4;154.13
49309;23;b;3.6;161.26
49310;41;a;1.8;302.47
49311;38;c;4.5;83.46
49312;30;a;0.3;326.81
49313;36;c;7.5;156.43
49314;25;b;3.9;101.78
49315;34;b;4.8;152.38
49316;24;b;5.4;148.18
49317;38;c;6.6;99.44
49318;36;c;7.2;78.97
49319;30;c;7.2;88.06
49320;31;b;4.5;151.5
49321;26;b;4.8;145.55
49322;23;a;1.2;330.43
49323;28;c;7.5;140.17
49324;26;b;5.1;174.2
49325;31;c;5.7;123.55
49326;23;b;4.2;141.44
49327;25;c;6.6;110.42
49328;32;c;4.5;97.27
49329;28;c;7.2;135.31
49330;36;c;6.6;106.36
49331;34;c;5.4;122.34
49332;30;b;3.6;168.53
49333;31;c;5.7;103.32
49334;27;b;4.8;139.96
49335;31;b;4.8;129.96
49336;33;c;5.7;135.04
49337;26;c;7.2;92.96
49338;30;b;4.2;129.49
49339;30;c;4.5;108.67
49340;34;b;3.3;137.39
49341;38;c;6.3;113.29
49342;22;b;5.4;159.14
49343;33;b;3.3;158.74
49344;27;c;5.1;113.59
49345;32;c;4.8;142.06
49346;26;c;6.9;120.65
49347;31;b;4.2;228.33
49348;41;a;0.9;283.88
49349;30;c;6.9;107.81
49350;23;b;3.3;111.38
49351;34;b;3.6;191.09
49352;26;b;4.8;154.33
49353;34;b;4.2;123.57
49354;22;c;5.7;114.51
49355;22;c;5.7;146.6
49356;31;c;6.6;122.62
49357;31;c;6.0;90.48
49358;25;c;6.6;92.62
49359;30;b;3.6;138.82
49360;33;c;5.7;133.88
49361;26;b;3.0;145.44
49362;29;b;4.5;169.19
49363;32;c;7.5;109.98
49364;31;c;6.0;130.5
49365;36;a;1.5;451.0
49366;24;b;4.2;108.27
49367;38;a;0.6;314.93
49368;32;c;5.1;118.13
49369;27;c;5.4;112.34
49370;36;c;6.9;146.02
49371;22;b;4.2;125.61
49372;23;b;4.5;111.84
49373;28;b;4.8;122.92
49374;34;a;0.9;306.62
49375;28;b;4.5;159.04
49376;23;b;4.5;106.02
49377;36;c;7.2;88.22
49378;25;b;5.1;165.03
49379;29;b;3.6;164.28
49380;23;a;1.2;300.37
49381;24;b;5.4;110.18
49382;26;c;4.5;125.46
49383;20;b;3.0;140.12
49384;24;b;4.8;142.62
49385;22;c;4.8;90.02
49386;25;b;3.3;140.9
49387;30;c;4.8;107.33
49388;30;c;5.4;108.82
49389;27;c;4.8;100.47
49390;23;b;4.5;162.87
49391;30;c;4.2;92.48
49392;22;b;3.9;151.06
49393;25;c;6.3;105.19
49394;25;c;6.9;159.29
49395;32;c;5.4;143.23
49396;22;c;6.0;127.98
49397;29;b;3.6;137.59
49398;26;b;3.9;124.68
49399;29;c;5.1;123.82
49400;26;b;4.2;133.79
49401;25;b;4.8;137.71
49402;26;b;3.6;156.54
49403;30;c;4.2;85.2
49404;30;b;3.6;133.3
49405;31;b;3.0;136.98
49406;30;c;5.4;133.62
49407;27;b;5.1;191.97
49408;36;c;5.7;127.12
49409;30;c;5.4;143.29
49410;30;c;4.5;105.36
49411;37;a;1.2;397.46
49412;32;b;4.2;177.64
49413;38;c;4.8;170.82
49414;38;c;5.4;120.61
49415;33;b;3.9;137.44
49416;22;c;7.5;114.76
49417;25;b;5.1;123.82
49418;26;c;6.9;137.22
49419;20;b;4.2;180.46
49420;28;c;6.0;134.47
49421;29;a;1.8;270.37
49422;27;b;4.5;143.47
49423;36;c;5.7;132.16
49424;32;c;6.0;104.56
49425;23;b;4.5;125.15
49426;34;b;4.2;168.36
49427;29;b;3.3;146.84
49428;42;a;1.2;495.82
49429;24;b;3.9;145.52
49430;22;b;3.6;140.41
49431;27;c;6.0;97.49
49432;32;c;4.8;94.3
49433;34;c;5.4;141.87
49434;22;b;5.4;137.67
49435;32;c;4.8;136.92
49436;27;c;4.5;136.4
49437;31;c;4.5;106.98
49438;28;c;6.9;133.5
49439;42;a;1.5;459.64
49440;24;b;4.2;133.47
49441;34;c;5.4;100.52
49442;34;c;6.9;155.36
49443;34;c;5.7;93.03
49444;25;c;6.0;161.78
49445;22;c;4.8;123.94
49446;25;c;5.7;120.79
49447;27;b;3.3;178.58
49448;34;b;5.1;208.43
49449;22;c;5.7;116.94
49450;29;b;4.8;175.22
49451;32;a;1.8;300.21
49452;29;a;0.6;266.95
49453;38;c;4.5;86.49
49454;25;c;5.1;102.53
49455;25;b;5.1;141.92
49456;24;b;4.8;171.23
49457;32;c;4.8;134.76
