cliente;perfil;valor_total_ticket;idade;renda_sm;recorrencia
78591;;7663;27;6.3;69
78592;;7258;26;7.5;67
78593;;4534;40;0.9;11
78594;;6294;36;7.5;51
78595;;6683;27;4.2;47
78596;;5699;25;3.9;39
78597;;6147;33;3;33
78598;;6218;22;7.2;61
78599;;4950;34;1.2;12
78600;;6891;25;3.6;49
78601;;6324;29;5.7;60
78602;;5602;27;3.6;45
78603;;7069;25;4.2;40
78604;;5793;26;6.6;59
78605;;4822;38;0.9;15
78606;;6066;23;3;37
78607;;6080;32;6.9;54
78608;;6083;30;6.3;60
78609;;7674;29;7.2;54
78610;;4914;23;4.5;38
78611;;5297;37;0.6;16
78612;;6809;34;4.8;41
78613;;7693;28;5.7;52
78614;;5899;23;0.3;15
78615;;6269;33;6.9;64
78616;;6802;26;4.5;52
78617;;5954;31;5.4;35
78618;;6273;26;3.6;40
78619;;6504;27;5.1;33
78620;;6407;22;5.4;53
78621;;7437;32;4.8;59
78622;;6518;32;5.4;48
78623;;6292;29;6.3;60
78624;;5724;28;5.4;69
78625;;6223;27;5.4;38
78626;;5642;30;4.5;36
78627;;6445;27;4.5;52
78628;;7256;34;6.9;56
78629;;5941;28;5.1;48
78630;;6611;24;4.5;48
78631;;6476;20;3.3;36
78632;;4792;38;0.9;17
78633;;6362;24;4.5;51
78634;;6540;30;3;42
78635;;7391;36;4.8;69
78636;;7497;32;6.9;57
78637;;7002;26;4.5;33
78638;;7618;30;6.3;58
78639;;4851;36;0.6;15
78640;;5430;28;3.6;38
78641;;6401;36;6;51
78642;;5186;33;4.5;49
78643;;5933;20;3.3;41
78644;;7617;33;5.4;56
78645;;6505;23;3.6;48
78646;;6892;32;3.3;45
78647;;7765;34;4.5;69
78648;;5455;22;3.6;51
78649;;7231;22;6.3;56
78650;;5759;24;3;46
78651;;5009;25;3.3;39
78652;;5044;34;0.3;15
78653;;6548;32;6.3;49
78654;;6458;32;5.4;39
78655;;6088;28;7.2;69
78656;;5905;33;5.1;54
78657;;7667;29;7.5;53
78658;;4910;29;6.6;54
78659;;5360;23;1.8;14
78660;;5470;26;5.1;38
78661;;7448;30;6.3;54
78662;;6179;27;3.3;47
78663;;6290;32;3.9;51
78664;;6405;25;7.5;52
78665;;6053;34;4.8;33
78666;;5885;30;0.6;16
78667;;4935;26;4.5;61
78668;;6187;27;7.5;51
78669;;6572;30;4.8;55
78670;;6586;20;4.8;40
78671;;6638;30;3.3;47
78672;;6065;20;5.4;38
78673;;6483;33;4.8;60
78674;;4991;36;4.5;57
78675;;5510;26;5.4;42
78676;;5287;37;0.9;17
78677;;4815;31;0.9;12
78678;;6768;28;3.9;42
78679;;5843;34;5.4;35
78680;;5160;25;4.8;46
78681;;4476;31;0.3;11
78682;;6763;28;4.8;47
78683;;6482;29;5.7;54
78684;;5765;40;1.2;14
78685;;7907;25;6.9;60
78686;;5111;25;3.3;49
78687;;5929;22;4.5;63
78688;;6974;30;4.2;48
78689;;5799;27;4.2;40
78690;;5665;30;3.3;48
78691;;6936;32;6.9;58
78692;;5268;33;3.3;44
78693;;6835;38;7.2;64
78694;;7264;30;4.8;58
78695;;6262;30;3.3;30
78696;;6809;29;4.2;51
78697;;6202;33;4.2;48
78698;;6898;28;4.2;47
78699;;4863;37;1.5;13
78700;;5615;33;5.1;56
78701;;6641;32;4.8;40
78702;;5576;34;4.5;51
78703;;7333;32;6.6;57
78704;;6450;20;3.6;30
78705;;6556;20;3;40
78706;;5417;32;3.9;40
78707;;5690;31;5.1;35
78708;;6125;34;4.5;42
78709;;6753;28;5.1;46
78710;;6169;29;5.1;69
78711;;4970;38;0.6;14
78712;;6053;30;5.1;43
78713;;5467;24;5.4;36
78714;;5719;22;5.4;66
78715;;7076;24;3.9;45
78716;;5869;30;4.8;35
78717;;4454;42;0.9;19
78718;;7475;29;4.5;56
78719;;6170;31;5.7;54
78720;;4507;44;1.8;15
78721;;7445;29;4.5;52
78722;;6237;28;4.2;50
78723;;6032;38;4.8;59
78724;;5653;30;4.8;44
78725;;5572;32;4.8;38
78726;;6562;30;5.4;45
78727;;4907;22;3.3;45
78728;;7272;30;5.4;58
78729;;6848;38;4.5;67
78730;;6160;28;7.5;58
78731;;5799;25;7.2;51
78732;;5155;29;3.3;42
78733;;7122;34;7.2;66
78734;;4965;34;7.2;57
78735;;6966;32;3.9;43
78736;;5669;29;4.5;50
78737;;6948;38;6.6;69
78738;;6016;36;7.5;66
78739;;5496;20;3.3;39
78740;;6790;22;3;41
78741;;6490;27;6.3;45
78742;;6905;20;4.2;41
78743;;4746;42;0.3;13
78744;;7671;38;5.1;66
78745;;6121;32;6.9;49
78746;;6214;32;4.8;67
78747;;6782;32;4.8;41
78748;;5877;34;3.6;44
78749;;4983;39;1.8;14
78750;;6320;23;4.8;45
78751;;6014;34;4.8;63
78752;;6108;33;4.8;53
78753;;7244;27;4.8;56
78754;;7151;30;5.1;49
78755;;6961;36;7.2;55
78756;;6239;29;6;60
78757;;5764;31;1.5;10
78758;;6887;27;4.5;46
78759;;6884;22;6.6;67
78760;;7355;38;6.3;56
78761;;4995;23;0.6;14
78762;;6489;25;7.5;56
78763;;5212;30;0.9;19
78764;;6530;36;5.1;57
78765;;6333;30;5.4;55
78766;;6462;27;7.2;52
78767;;5453;24;4.8;43
78768;;4322;29;0.6;13
78769;;7403;29;7.2;55
78770;;5740;29;4.5;33
78771;;6312;33;5.4;51
78772;;5809;24;5.1;47
78773;;7775;36;4.8;59
78774;;5016;32;3.9;37
78775;;5687;20;3.9;44
78776;;5954;24;3.9;37
78777;;5856;41;1.2;16
78778;;7164;22;7.5;58
78779;;6167;32;4.5;55
78780;;6859;28;4.8;40
78781;;6522;38;4.2;67
78782;;6892;31;4.5;52
78783;;6511;32;4.2;66
78784;;7251;29;6.6;69
78785;;6057;26;5.1;47
78786;;7263;26;6.9;48
78787;;5971;24;3.6;41
78788;;6842;22;6.9;52
78789;;5667;34;6;60
78790;;6308;30;4.2;47
78791;;6379;34;6.9;45
78792;;7299;25;7.2;54
78793;;7103;32;4.2;55
78794;;6444;33;4.5;58
78795;;6038;28;7.5;53
78796;;5284;38;0.3;19
78797;;5487;32;4.8;47
78798;;7908;27;5.1;59
78799;;5623;31;6;67
78800;;6637;25;3;45
78801;;4927;27;5.1;54
78802;;7378;38;6.6;59
78803;;7704;22;6.6;64
78804;;7965;38;6.6;57
78805;;6410;38;5.1;66
78806;;5638;28;6.3;51
78807;;6401;26;5.4;44
78808;;4955;44;0.3;14
78809;;7142;36;6;48
78810;;5105;30;4.2;48
78811;;6362;23;3.6;46
78812;;5277;34;3.9;35
78813;;5964;27;4.8;39
78814;;5702;26;4.8;39
78815;;6252;26;6.6;58
78816;;6581;20;4.5;36
78817;;7792;38;5.7;52
78818;;6591;24;3;37
78819;;6271;31;6.6;53
78820;;7067;20;5.4;45
78821;;6105;26;3.3;30
78822;;7183;22;7.2;50
78823;;6499;34;6;60
78824;;5091;24;5.4;37
78825;;5518;28;3;41
78826;;5226;40;0.9;10
78827;;6442;34;7.2;60
78828;;5433;31;0.6;17
78829;;5087;30;5.4;33
78830;;4907;34;4.2;67
78831;;5794;31;7.2;52
78832;;6662;34;5.4;37
78833;;5715;24;4.8;45
78834;;5441;27;3.6;33
78835;;6295;29;5.4;33
78836;;6346;30;3.3;46
78837;;7951;32;5.4;59
78838;;4691;23;1.5;15
78839;;6259;32;3.3;36
78840;;5768;29;5.4;47
78841;;7146;31;6.9;61
78842;;5146;34;3.9;47
78843;;5951;33;6.9;64
78844;;5182;23;0.9;19
78845;;7292;28;6.9;60
78846;;5422;26;4.8;44
78847;;5473;39;1.8;10
78848;;4955;22;4.5;48
78849;;4986;27;6.6;53
78850;;6030;33;3.3;49
78851;;5821;23;3.6;44
78852;;6842;25;6.6;53
78853;;4836;40;0.3;15
78854;;7147;28;7.5;64
78855;;6156;24;3.6;41
78856;;6080;33;7.5;60
78857;;7221;25;5.7;57
78858;;5206;22;4.8;51
78859;;5190;41;0.9;11
78860;;6984;33;3;50
78861;;4917;23;3.3;44
78862;;7413;34;4.5;59
78863;;6502;32;5.4;57
78864;;5746;23;3;33
78865;;5931;34;5.4;60
78866;;5417;33;4.2;43
78867;;6854;26;7.5;45
78868;;5907;36;4.5;50
78869;;6869;25;5.4;55
78870;;6985;27;6;59
78871;;6822;26;3;45
78872;;6294;34;5.4;30
78873;;6767;33;3;47
78874;;7173;34;6.6;59
78875;;7327;25;6;50
78876;;7693;26;5.1;61
78877;;6295;28;6.6;56
78878;;5895;40;0.6;17
78879;;7793;31;5.4;53
78880;;4852;32;1.5;12
78881;;6651;30;4.8;50
78882;;6953;20;4.2;49
78883;;5749;33;1.5;13
78884;;5090;37;0.9;14
78885;;6040;26;6.3;66
78886;;6741;22;4.8;64
78887;;6268;30;7.2;51
78888;;5012;37;1.8;11
78889;;6201;26;4.2;58
78890;;4412;23;1.5;13
78891;;4568;41;1.5;17
78892;;6112;22;7.5;63
78893;;5916;27;5.1;58
78894;;6355;28;5.1;47
78895;;7794;34;6.6;56
78896;;5674;36;5.7;45
78897;;4950;32;1.5;12
78898;;5802;31;6.9;53
78899;;6055;38;4.8;48
78900;;6032;24;3.9;42
78901;;4507;29;0.3;10
78902;;6011;26;4.5;59
78903;;5445;34;4.2;35
78904;;6238;26;6.3;54
78905;;6491;31;6;54
78906;;5588;33;0.3;16
78907;;6424;23;3;46
78908;;6024;22;7.5;60
78909;;5712;30;4.5;45
78910;;7601;28;4.5;49
78911;;6170;29;3.9;47
78912;;7215;30;6.9;66
78913;;4401;23;0.6;13
78914;;6240;26;6.6;54
78915;;5937;36;6;63
78916;;7710;31;7.2;59
78917;;5703;36;6.3;64
78918;;6377;29;7.5;57
78919;;5527;29;4.8;44
78920;;5218;23;1.8;17
78921;;5670;34;6;69
78922;;6996;25;4.5;47
78923;;6055;30;5.1;49
78924;;7264;29;5.1;52
78925;;5902;29;5.7;69
78926;;7901;32;6.3;66
78927;;7239;27;4.8;69
78928;;6925;28;5.1;39
78929;;5499;31;0.3;14
78930;;7723;26;7.2;56
78931;;5716;20;4.8;38
78932;;5973;31;5.7;58
78933;;4736;30;0.9;14
78934;;5085;26;3;41
78935;;4496;32;1.2;17
78936;;6126;29;4.2;44
78937;;6931;34;5.4;67
78938;;6316;27;6.9;66
78939;;5630;38;4.2;69
78940;;6603;32;5.1;33
78941;;5514;30;3.9;39
78942;;5488;29;3;42
78943;;6504;26;6.6;67
78944;;6573;24;5.4;51
78945;;6649;27;4.2;49
78946;;5412;27;4.5;38
78947;;6579;23;4.2;33
78948;;7040;27;3;35
78949;;5105;34;0.3;19
78950;;5102;42;1.8;17
78951;;5861;33;6.6;69
78952;;7994;32;5.4;63
78953;;5636;22;4.2;55
78954;;7479;30;5.1;66
78955;;5808;29;1.2;19
78956;;7403;27;6.6;64
78957;;7106;26;6;63
78958;;5833;32;3;40
78959;;6846;33;4.2;36
78960;;6788;32;5.1;60
78961;;5238;42;1.2;17
78962;;7901;25;6.9;52
78963;;4553;33;0.9;19
78964;;6908;36;7.5;49
78965;;6973;25;5.1;64
78966;;7262;36;5.1;67
78967;;7777;32;6.3;61
78968;;6028;34;6.6;64
78969;;5621;28;4.8;33
78970;;6671;22;3.9;47
78971;;7455;29;4.2;60
78972;;5679;25;4.5;45
78973;;7715;26;5.4;69
78974;;7757;25;7.5;52
78975;;5824;22;5.1;35
78976;;5061;34;1.5;19
78977;;6555;28;4.8;48
78978;;4822;41;1.5;13
78979;;6006;38;5.4;48
78980;;7099;24;4.8;43
78981;;6832;34;6;45
78982;;6779;25;4.5;58
78983;;6768;23;4.8;48
78984;;6645;29;5.4;51
78985;;5748;32;4.8;54
78986;;7407;25;4.8;50
78987;;5724;33;5.4;60
78988;;6249;22;5.4;53
78989;;4956;26;6.3;54
78990;;6711;30;4.8;46
78991;;6809;27;6;61
78992;;5679;25;6.6;61
78993;;6587;36;7.2;56
78994;;7465;33;4.8;66
78995;;6585;30;4.5;45
78996;;6504;33;4.2;44
78997;;5015;25;4.8;49
78998;;7496;28;6.6;57
78999;;6474;27;5.1;40
79000;;6878;26;5.4;64
79001;;5937;31;4.5;46
79002;;7166;25;6.9;59
79003;;6123;25;5.4;43
79004;;6201;30;3.9;43
79005;;7206;31;4.2;48
79006;;6029;29;5.4;47
79007;;6726;28;5.4;56
79008;;7338;26;5.4;54
79009;;5864;34;6.6;67
79010;;6328;23;4.2;51
79011;;6177;28;3.6;40
79012;;6648;23;4.2;40
79013;;6484;32;5.4;37
79014;;6485;38;5.1;45
79015;;7092;33;5.1;39
79016;;6955;24;3.3;41
79017;;5580;34;1.8;16
79018;;6330;30;3.3;30
79019;;5773;32;4.5;63
79020;;7913;28;5.1;56
79021;;5906;36;4.8;54
79022;;7760;27;4.8;50
79023;;6519;30;7.2;56
79024;;6037;23;4.2;40
79025;;5991;25;5.1;49
79026;;5405;40;1.5;12
79027;;6794;28;6.3;64
79028;;5658;33;5.4;49
79029;;4786;34;0.6;10
79030;;6373;25;5.1;35
79031;;6360;29;5.4;40
79032;;6175;28;4.5;39
79033;;7043;22;3.9;49
79034;;4469;40;1.2;11
79035;;7977;29;5.4;48
79036;;6276;27;5.1;39
79037;;6799;22;3;37
79038;;7766;38;5.4;54
79039;;6758;25;4.5;60
79040;;7701;30;6;52
79041;;5631;22;7.5;64
79042;;4906;26;4.2;42
79043;;6113;30;3.3;44
79044;;7725;22;6.9;51
79045;;5877;27;6.6;56
79046;;7222;22;4.8;56
79047;;4990;26;5.7;64
79048;;6288;28;3;33
79049;;6519;28;5.1;48
79050;;6553;26;4.8;46
79051;;6875;27;6.3;51
79052;;6971;36;4.8;45
79053;;6410;33;3;48
79054;;5530;26;3.6;47
79055;;6333;31;3.9;42
79056;;6040;33;4.8;58
79057;;6223;34;3.3;37
79058;;6875;28;3.9;46
79059;;7243;33;5.7;67
79060;;6689;33;5.4;46
79061;;4971;34;4.5;45
79062;;7386;27;5.1;63
79063;;5842;33;6.9;53
79064;;6998;29;7.2;53
79065;;7083;24;4.5;48
79066;;6775;34;6.3;49
79067;;7924;26;7.2;57
79068;;6778;33;4.8;44
79069;;5617;31;4.2;66
79070;;6180;31;5.1;40
79071;;5734;33;7.5;64
79072;;6916;32;4.8;53
79073;;4987;28;5.7;52
79074;;4660;30;1.5;12
79075;;6353;29;5.1;43
79076;;4764;41;1.5;19
79077;;7472;28;4.2;55
79078;;6135;26;4.8;58
79079;;6420;22;4.2;61
79080;;7698;28;7.5;69
79081;;5886;22;4.2;41
79082;;5721;31;7.2;53
79083;;6355;29;7.5;60
79084;;6332;36;5.7;52
79085;;6801;23;3.9;30
79086;;5965;33;6.6;52
79087;;6237;33;7.5;52
79088;;6770;27;6.3;49
79089;;5824;29;4.8;33
79090;;6015;30;6.3;63
79091;;7413;31;4.5;57
79092;;4557;31;0.6;15
79093;;7362;32;5.7;54
79094;;6901;33;5.4;50
79095;;5935;25;6.6;69
79096;;7148;33;4.8;64
79097;;4416;30;0.6;14
79098;;5660;23;5.1;47
79099;;7136;25;6.3;53
79100;;6346;30;7.5;57
79101;;7912;28;4.2;61
79102;;6731;28;6.6;50
79103;;4992;20;3.3;30
79104;;6416;29;7.5;54
79105;;4931;44;1.5;11
79106;;7124;26;5.4;58
79107;;6927;27;7.2;45
79108;;7419;25;4.5;56
79109;;4578;31;1.8;15
79110;;5698;33;6.3;59
79111;;6580;27;5.7;58
79112;;4916;26;5.1;51
79113;;5688;25;6.3;64
79114;;6444;36;5.1;64
79115;;6524;38;6.3;66
79116;;5965;24;4.8;33
79117;;6701;36;6.3;60
79118;;6587;32;4.8;37
79119;;7617;34;7.5;58
79120;;5939;29;3.6;40
79121;;4771;36;1.2;14
79122;;5643;32;5.7;52
79123;;5091;31;5.4;30
79124;;5725;20;5.4;43
79125;;5118;40;0.6;17
79126;;7797;34;4.2;48
79127;;6845;31;3.9;42
79128;;7157;29;6;63
79129;;6698;23;3;36
79130;;6945;24;4.2;35
79131;;4972;32;5.7;50
79132;;7348;29;4.8;58
79133;;5743;30;4.8;30
79134;;6776;28;7.5;53
79135;;6295;32;4.8;66
79136;;6847;23;4.5;48
79137;;5420;33;4.2;30
79138;;4996;22;4.8;45
79139;;4988;29;5.1;50
79140;;7408;27;6.3;54
79141;;6241;31;6.6;61
79142;;7409;25;7.2;60
79143;;4810;32;1.2;12
79144;;6834;32;3.9;40
79145;;6003;31;5.1;52
79146;;5904;28;6.9;49
79147;;5925;30;5.4;36
79148;;6725;23;5.1;40
79149;;6663;25;3.9;38
79150;;5991;29;5.4;49
79151;;6281;34;3.3;39
79152;;6047;31;6.9;55
79153;;5269;20;5.4;47
79154;;6857;26;5.1;69
79155;;7348;22;5.4;58
79156;;6542;36;7.5;56
79157;;6780;34;4.2;38
79158;;6891;28;5.1;48
79159;;6319;34;4.2;66
79160;;5067;27;4.2;38
79161;;5896;33;4.8;39
79162;;7156;27;6.6;45
79163;;6421;20;5.1;30
79164;;6910;26;3.9;47
79165;;7694;31;4.5;45
79166;;6306;20;5.4;46
79167;;5580;33;3.9;36
79168;;6884;27;5.7;59
79169;;6110;33;3.6;30
79170;;5121;27;3.3;51
79171;;5446;33;1.8;19
79172;;6788;27;5.4;67
79173;;7718;27;6;57
79174;;5232;28;4.2;30
79175;;6777;22;4.8;67
79176;;6072;22;3.6;35
79177;;5704;26;3.3;36
79178;;5748;32;6.6;58
79179;;5042;20;3.3;37
79180;;7952;27;7.5;52
79181;;7988;34;6;59
79182;;6893;23;5.1;45
79183;;5764;24;4.2;33
79184;;5515;20;3;51
79185;;5883;30;4.5;54
79186;;7677;31;6;61
79187;;5399;40;0.9;15
79188;;5411;29;3.3;46
79189;;4681;44;1.5;11
79190;;6102;25;4.2;40
79191;;7148;33;5.1;69
79192;;5662;34;3;50
79193;;5713;31;4.5;46
79194;;5285;20;4.5;47
79195;;7740;34;4.5;51
79196;;5719;22;6;45
79197;;6539;25;4.2;51
79198;;5410;36;1.2;12
79199;;6278;29;4.2;36
79200;;6033;32;5.1;59
79201;;6693;29;3.6;39
79202;;6068;23;4.2;38
79203;;5970;29;4.8;57
79204;;5485;26;4.5;39
79205;;5725;25;4.5;51
79206;;5775;27;6;50
79207;;5724;29;5.1;50
79208;;6771;22;5.1;52
79209;;6073;38;4.2;66
79210;;4953;29;6.9;66
79211;;7329;30;5.1;53
79212;;6541;36;6.3;66
79213;;7741;30;5.7;48
79214;;6979;34;5.4;60
79215;;6472;25;6.6;49
79216;;6893;26;4.8;44
79217;;7309;29;6;51
79218;;7695;22;7.2;45
79219;;5199;28;3.9;48
79220;;5881;26;7.2;60
79221;;6261;27;4.2;67
79222;;5157;25;4.2;47
79223;;7069;27;3.9;46
79224;;6932;30;4.2;30
79225;;6136;31;5.4;33
79226;;7954;25;6;64
79227;;6217;32;3;33
79228;;4365;36;0.9;12
79229;;6935;23;5.4;45
79230;;6429;38;6.3;61
79231;;7295;36;5.7;64
79232;;4961;26;3.3;42
79233;;6214;26;3.6;41
79234;;5107;23;1.2;14
79235;;5793;36;0.3;10
79236;;6310;29;6.6;45
79237;;7981;27;5.1;50
79238;;6285;36;5.1;56
79239;;4941;27;5.4;41
79240;;7299;22;5.4;63
79241;;5010;27;5.4;36
79242;;4506;39;0.9;12
79243;;5301;33;1.5;16
79244;;6364;38;5.7;54
79245;;7113;29;5.4;45
79246;;6617;28;3.6;30
79247;;6367;25;4.5;54
79248;;6814;32;3.3;47
79249;;5490;34;3.9;47
79250;;6897;26;5.1;42
79251;;4493;38;1.5;13
79252;;6388;24;3.6;37
79253;;6934;20;3.6;51
79254;;6598;25;5.4;35
79255;;6080;31;5.7;53
79256;;4694;36;0.3;16
79257;;7462;32;6.3;66
79258;;5768;34;4.5;57
79259;;6178;20;3.3;35
79260;;6485;31;5.1;49
79261;;6234;32;3.9;30
79262;;6854;28;4.5;54
79263;;6181;29;5.7;67
79264;;6111;32;4.2;50
79265;;5552;30;5.1;41
79266;;7374;34;7.5;56
79267;;5640;33;4.2;46
79268;;5129;39;1.2;11
79269;;4903;25;5.4;53
79270;;5705;31;4.2;48
79271;;6532;26;4.2;50
79272;;7033;23;5.1;51
79273;;5204;23;3;36
79274;;5713;25;3.6;41
79275;;6549;36;6;61
79276;;6099;22;7.2;55
79277;;7944;33;7.2;49
79278;;5298;26;3;30
79279;;6387;36;4.5;67
79280;;6870;20;3.9;39
79281;;6139;34;6.9;52
79282;;5743;33;5.1;49
79283;;6057;32;3.3;41
79284;;6871;36;5.4;64
79285;;5772;33;4.2;61
79286;;6093;23;3.6;35
79287;;5182;29;5.4;48
79288;;6430;26;4.8;64
79289;;7499;33;7.2;55
79290;;6241;36;5.7;54
79291;;5418;38;1.8;15
79292;;4911;42;0.9;19
79293;;6792;29;4.5;50
79294;;7661;34;6.9;55
79295;;5423;29;3.3;38
79296;;5955;28;4.5;42
79297;;7912;25;6;55
79298;;4919;27;4.8;58
79299;;6821;22;4.8;51
79300;;5995;33;3;41
79301;;5936;33;3.9;44
79302;;7099;26;3.3;47
79303;;5868;44;1.8;17
79304;;6201;28;6;63
79305;;4924;24;4.2;35
79306;;4661;42;0.9;13
79307;;5702;26;4.2;63
79308;;7301;36;7.5;54
79309;;4913;41;0.9;13
79310;;5948;20;5.4;50
79311;;7682;38;6.6;64
79312;;7196;28;5.4;52
79313;;6060;29;5.1;53
79314;;4514;40;0.3;12
79315;;6179;24;5.4;51
79316;;6282;30;3.3;51
79317;;6828;28;5.4;52
79318;;5805;30;6.3;45
79319;;6062;30;5.1;48
79320;;4437;29;0.3;17
79321;;7627;28;6;67
79322;;6907;25;7.5;53
79323;;5769;26;5.1;61
79324;;7991;27;6.6;45
79325;;5747;26;7.2;56
79326;;5861;29;5.7;51
79327;;5274;27;3.3;49
79328;;6897;30;5.4;52
79329;;5904;27;5.4;33
79330;;5707;25;6;52
79331;;6774;26;5.7;69
79332;;5721;34;4.2;61
79333;;6920;27;4.5;48
79334;;5494;27;3.9;37
79335;;7967;26;5.1;52
79336;;6395;20;3;36
79337;;5968;24;3;38
79338;;5899;33;5.4;59
79339;;5544;23;3;39
79340;;6348;28;7.2;61
79341;;7606;30;5.4;54
79342;;5986;30;6.9;57
79343;;7952;38;7.2;63
79344;;5956;25;4.8;59
79345;;6158;29;3.3;50
79346;;5858;20;3.6;50
79347;;5746;20;4.2;36
79348;;5192;35;1.8;14
79349;;7350;32;4.8;66
79350;;6913;34;6.3;48
79351;;7784;29;7.2;51
79352;;6210;23;3;41
79353;;6362;20;4.5;30
79354;;6552;38;5.4;64
79355;;6352;28;7.5;58
79356;;7759;33;5.4;61
79357;;5652;30;5.4;33
79358;;5755;25;5.7;51
79359;;6777;33;5.1;64
79360;;5942;28;3;49
79361;;7950;33;7.2;55
79362;;7640;33;6.9;69
79363;;6472;27;5.1;58
79364;;6104;28;4.5;50
79365;;6837;33;6.3;64
79366;;7495;36;4.2;61
79367;;5744;34;4.5;58
79368;;6264;24;4.2;48
79369;;5521;29;0.9;16
79370;;4965;27;5.1;42
79371;;6137;30;4.8;57
79372;;6923;28;5.1;33
79373;;7990;26;7.5;51
79374;;5546;22;3.9;51
79375;;7319;34;4.2;60
79376;;4371;31;1.2;16
79377;;7713;25;5.7;50
79378;;6823;27;3;36
79379;;5808;24;4.2;41
79380;;5130;28;4.8;44
79381;;5784;34;4.2;53
79382;;5543;24;3.3;41
79383;;5703;29;5.4;40
79384;;6045;25;7.2;53
79385;;5862;27;6.9;66
79386;;5201;26;3.6;43
79387;;5198;32;5.4;50
79388;;6764;20;3.3;48
79389;;5441;29;0.6;17
79390;;6297;34;6.9;45
79391;;7769;32;6.6;67
79392;;4738;35;0.3;19
79393;;7449;30;5.4;57
79394;;5229;30;1.2;13
79395;;6198;25;5.4;39
79396;;5867;29;6.9;53
79397;;6878;31;6.3;48
79398;;6029;31;5.4;43
79399;;6215;27;3.9;38
79400;;6798;24;5.4;30
79401;;6949;33;4.2;64
79402;;6866;27;7.5;49
79403;;7086;23;4.2;42
79404;;5142;29;3;46
79405;;4576;29;0.9;11
79406;;6019;29;4.2;54
79407;;6759;34;4.2;59
79408;;5858;34;3.6;35
79409;;6889;22;7.2;55
79410;;5746;32;3.9;46
79411;;7249;36;5.4;48
79412;;6585;28;4.2;40
79413;;5553;27;3;42
79414;;6263;30;7.2;61
79415;;4929;31;7.5;64
79416;;5927;32;5.4;43
79417;;6752;23;4.5;42
79418;;6154;26;6.9;64
79419;;6486;23;4.2;39
79420;;4816;40;1.2;10
79421;;5296;24;3;33
79422;;5072;33;3;37
79423;;6099;26;4.2;42
79424;;4921;30;6;55
79425;;5241;25;3;51
79426;;5071;30;4.2;38
79427;;4338;34;1.2;11
79428;;4644;37;1.8;12
79429;;7637;22;4.5;57
79430;;5895;28;5.7;60
79431;;6975;31;5.1;33
79432;;5932;31;5.4;60
79433;;6822;28;7.5;66
79434;;5034;32;1.8;17
79435;;7488;34;5.1;67
79436;;6334;28;5.4;61
79437;;5097;24;5.4;48
79438;;6037;22;5.1;40
79439;;5870;31;6.6;45
79440;;6987;28;3.9;49
79441;;6736;22;3.3;43
79442;;7625;34;6.3;56
79443;;7417;27;5.7;54
79444;;4976;24;4.5;49
79445;;5957;33;6.6;49
79446;;4385;23;1.2;14
79447;;6849;27;5.4;47
79448;;6349;34;5.1;41
79449;;5067;20;4.8;36
79450;;6925;28;7.5;48
79451;;4844;40;0.9;15
79452;;4914;34;0.6;12
79453;;5440;34;1.8;15
79454;;6211;34;5.4;64
79455;;7681;30;5.7;57
79456;;5747;22;4.2;45
79457;;6108;32;6.6;58
79458;;6441;29;4.2;33
79459;;5804;38;4.8;64
79460;;5246;41;1.8;13
79461;;5920;24;3.6;39
79462;;6381;32;5.4;66
79463;;7680;32;4.2;54
79464;;5790;33;6.9;54
79465;;6666;32;3.9;33
79466;;6961;36;6.6;58
79467;;5950;32;3;50
79468;;6565;31;5.4;51
79469;;5283;36;1.5;10
79470;;6208;30;5.4;67
79471;;6531;26;4.8;69
79472;;6748;22;4.2;54
79473;;4694;35;0.9;17
79474;;5882;20;4.2;48
79475;;5036;32;4.2;47
79476;;7681;33;6.9;48
79477;;7125;38;6.3;55
79478;;5766;28;4.5;42
79479;;5138;26;3.3;42
79480;;6111;32;5.7;63
79481;;6981;22;3;48
79482;;7136;27;5.7;67
79483;;6158;24;3;40
79484;;6407;38;4.2;50
79485;;6983;31;5.1;30
79486;;6911;32;6.3;55
79487;;7467;38;4.8;66
79488;;6704;28;4.5;60
79489;;6385;33;7.2;58
79490;;6093;36;6.3;67
79491;;7113;28;7.5;69
79492;;6583;33;5.4;50
79493;;4316;23;0.3;17
79494;;6923;22;4.8;42
79495;;7956;27;5.4;63
79496;;6954;27;6.6;64
79497;;7094;26;5.1;33
79498;;5656;26;5.1;51
79499;;5011;28;5.4;51
79500;;6924;28;6.3;54
79501;;7318;31;5.1;67
79502;;7065;22;4.2;36
79503;;6953;33;5.7;56
79504;;5689;36;6.3;69
79505;;5633;26;4.2;63
79506;;5562;44;1.2;17
79507;;5642;28;3.3;42
79508;;6790;27;3.3;30
79509;;7276;29;4.8;49
79510;;5440;20;3.9;36
79511;;6189;26;6.9;56
79512;;5889;22;5.7;60
79513;;7259;22;5.1;53
79514;;7335;38;5.1;49
79515;;5834;31;5.7;48
79516;;7797;27;6;59
79517;;7972;25;5.1;52
79518;;6227;29;7.5;61
79519;;5438;22;4.8;48
79520;;6205;29;6;55
79521;;4590;33;1.2;17
79522;;6065;38;7.5;57
79523;;6241;27;5.1;44
79524;;6343;34;3.9;33
79525;;7260;36;4.2;60
79526;;7466;26;4.5;57
79527;;4460;31;1.2;17
79528;;6106;26;4.5;50
79529;;6807;30;4.5;45
79530;;6708;22;4.5;51
